Sample;X(ms) [22.03.2026 15:55:44 279 UTC];"Int_R_deseado[%MD70]";"Int_R_Real[%MD74]";"Int_G120[%MD58]";"Int_ST_FC11[%MD78]";"FT10_Int[%MD22]";"FT11_Int[%MD26]"
2471;1774195191470,023040;1000;980;24176;20654;20660;20249
2472;1774195191570,026096;1000;980;24118;20660;20663;20249
2473;1774195191670,027544;1000;980;24172;20663;20663;20252
2474;1774195191770,021824;1000;980;24159;20663;20663;20252
2475;1774195191870,021040;1000;980;24199;20663;20666;20252
2476;1774195191970,027944;1000;980;24231;20666;20668;20252
2477;1774195192070,026112;1000;980;24255;20668;20668;20258
2478;1774195192170,025600;1000;980;24175;20668;20668;20260
2479;1774195192270,025032;1000;980;24167;20668;20668;20266
2480;1774195192370,015048;1000;981;24114;20668;20668;20266
2481;1774195192470,015232;1000;981;24173;20668;20668;20275
2482;1774195192570,015704;1000;981;24070;20668;20668;20278
2483;1774195192670,016272;1000;981;24094;20668;20674;20281
2484;1774195192770,021600;1000;981;24118;20674;20677;20281
2485;1774195192870,025016;1000;981;24181;20677;20680;20281
2486;1774195192970,026576;1000;981;24226;20680;20680;20281
2487;1774195193070,024624;1000;981;24254;20680;20683;20284
2488;1774195193170,025280;1000;981;24231;20683;20683;20286
2489;1774195193270,026904;1000;981;24213;20683;20680;20286
2490;1774195193370,023976;1000;981;24244;20680;20680;20295
2491;1774195193470,023376;1000;981;24126;20680;20683;20295
2492;1774195193570,014736;1000;981;24192;20683;20683;20301
2493;1774195193670,027048;1000;982;24138;20683;20680;20301
2494;1774195193770,027560;1000;982;24193;20680;20680;20304
2495;1774195193870,016664;1000;982;24185;20680;20680;20310
2496;1774195193970,016168;1000;982;24132;20680;20680;20312
2497;1774195194070,024296;1000;982;24143;20680;20677;20312
2498;1774195194170,025104;1000;982;24194;20677;20677;20315
2499;1774195194270,016128;1000;983;24184;20677;20677;20315
2500;1774195194370,027016;1000;983;24225;20677;20674;20321
2501;1774195194470,021160;1000;983;24153;20674;20671;20321
2502;1774195194570,014472;1000;983;24199;20671;20671;20315
2503;1774195194670,031208;1000;983;24329;20671;20668;20324
2504;1774195194770,017040;1000;983;24176;20668;20668;20324
2505;1774195194870,016200;1000;983;24218;20668;20671;20324
2506;1774195194970,024480;1000;983;24251;20671;20668;20324
2507;1774195195070,015088;1000;983;24267;20668;20668;20333
2508;1774195195170,016384;1000;984;24139;20668;20666;20336
2509;1774195195270,017184;1000;984;24141;20666;20663;20339
2510;1774195195370,025152;1000;984;24141;20663;20660;20339
2511;1774195195470,015960;1000;984;24187;20660;20660;20341
2512;1774195195570,016536;1000;985;24174;20660;20660;20341
2513;1774195195670,024048;1000;985;24213;20660;20657;20347
2514;1774195195770,024088;1000;985;24139;20657;20657;20347
2515;1774195195870,016136;1000;985;24187;20657;20657;20344
2516;1774195195970,024616;1000;985;24269;20657;20657;20350
2517;1774195196070,029032;1000;985;24182;20657;20657;20350
2518;1774195196170,021624;1000;985;24218;20657;20660;20350
2519;1774195196270,025616;1000;985;24247;20660;20660;20353
2520;1774195196370,016168;1000;985;24217;20660;20657;20353
2521;1774195196470,015336;1000;985;24240;20657;20660;20356
2522;1774195196570,020784;1000;985;24216;20660;20648;20353
2523;1774195196670,024664;1000;986;24276;20648;20648;20353
2524;1774195196770,021992;1000;986;24282;20648;20648;20353
2525;1774195196870,014712;1000;986;24287;20648;20651;20356
2526;1774195196970,016688;1000;986;24248;20651;20654;20356
2527;1774195197070,027640;1000;986;24271;20654;20651;20356
2528;1774195197170,016552;1000;986;24281;20651;20651;20362
2529;1774195197270,021920;1000;986;24195;20651;20654;20362
2530;1774195197370,021000;1000;986;24236;20654;20654;20365
2531;1774195197470,015416;1000;986;24214;20654;20648;20365
2532;1774195197570,016376;1000;986;24238;20648;20648;20350
2533;1774195197670,026256;1000;986;24501;20648;20645;20365
2534;1774195197770,032568;1000;986;24201;20645;20645;20365
2535;1774195197870,025584;1000;986;24237;20645;20645;20365
2536;1774195197970,016176;1000;986;24263;20645;20645;20370
2537;1774195198070,015248;1000;987;24185;20645;20648;20373
2538;1774195198170,026120;1000;987;24183;20648;20648;20376
2539;1774195198270,027216;1000;987;24178;20648;20648;20376
2540;1774195198370,016168;1000;987;24222;20648;20648;20373
2541;1774195198470,025512;1000;987;24301;20648;20645;20376
2542;1774195198570,022800;1000;987;24256;20645;20645;20379
2543;1774195198670,015840;1000;987;24228;20645;20642;20379
2544;1774195198770,026320;1000;987;24253;20642;20639;20379
2545;1774195198870,016832;1000;987;24269;20639;20639;20382
2546;1774195198970,022520;1000;988;24235;20639;20639;20385
2547;1774195199070,021312;1000;988;24212;20639;20642;20388
2548;1774195199170,027240;1000;988;24201;20642;20645;20388
2549;1774195199270,015016;1000;988;24242;20645;20645;20391
2550;1774195199370,016936;1000;988;24219;20645;20645;20385
2551;1774195199470,021248;1000;987;24348;20645;20645;20385
2552;1774195199570,014936;1000;987;24341;20645;20645;20385
2553;1774195199670,021760;1000;987;24338;20645;20645;20382
2554;1774195199770,015144;1000;987;24385;20645;20645;20382
2555;1774195199870,026328;1000;987;24372;20645;20651;20385
2556;1774195199970,023024;1000;987;24324;20651;20654;20385
2557;1774195200070,025312;1000;987;24338;20654;20654;20391
2558;1774195200170,023912;1000;987;24250;20654;20651;20396
2559;1774195200270,016696;1000;988;24185;20651;20651;20399
2560;1774195200370,015320;1000;988;24190;20651;20654;20399
2561;1774195200470,016360;1000;988;24245;20654;20654;20396
2562;1774195200570,014312;1000;988;24328;20654;20657;20399
2563;1774195200670,016960;1000;988;24294;20657;20660;20399
2564;1774195200770,021880;1000;987;24320;20660;20660;20402
2565;1774195200870,017000;1000;988;24288;20660;20660;20402
2566;1774195200970,021424;1000;988;24314;20660;20660;20402
2567;1774195201070,030328;1000;988;24332;20660;20663;20405
2568;1774195201170,016512;1000;988;24301;20663;20663;20408
2569;1774195201270,016864;1000;988;24278;20663;20666;20408
2570;1774195201370,015552;1000;988;24313;20666;20666;20411
2571;1774195201470,021184;1000;988;24287;20666;20668;20411
2572;1774195201570,025888;1000;988;24322;20668;20671;20414
2573;1774195201670,021800;1000;988;24299;20671;20671;20414
2574;1774195201770,021968;1000;988;24328;20671;20671;20414
2575;1774195201870,016224;1000;988;24349;20671;20671;20414
2576;1774195201970,025864;1000;988;24364;20671;20671;20417
2577;1774195202070,025400;1000;988;24327;20671;20671;20417
2578;1774195202170,023200;1000;988;24349;20671;20671;20420
2579;1774195202270,025736;1000;988;24318;20671;20674;20422
2580;1774195202370,021248;1000;988;24300;20674;20671;20428
2581;1774195202470,027216;1000;988;24233;20671;20671;20428
2582;1774195202570,023288;1000;988;24284;20671;20671;20422
2583;1774195202670,017032;1000;988;24415;20671;20671;20422
2584;1774195202770,016000;1000;988;24411;20671;20671;20422
2585;1774195202870,016976;1000;988;24409;20671;20671;20428
2586;1774195202970,016584;1000;988;24313;20671;20674;20428
2587;1774195203070,016552;1000;988;24347;20674;20674;20434
2588;1774195203170,023256;1000;988;24272;20674;20668;20437
2589;1774195203270,026576;1000;989;24259;20668;20668;20434
2590;1774195203370,021464;1000;989;24351;20668;20671;20434
2591;1774195203470,024600;1000;989;24371;20671;20671;20440
2592;1774195203570,021960;1000;989;24287;20671;20671;20443
2593;1774195203670,021312;1000;989;24276;20671;20668;20440
2594;1774195203770,014784;1000;989;24361;20668;20666;20440
2595;1774195203870,022104;1000;989;24370;20666;20666;20440
2596;1774195203970,029336;1000;989;24379;20666;20666;20440
2597;1774195204070,030944;1000;989;24387;20666;20668;20443
2598;1774195204170,025152;1000;989;24349;20668;20668;20443
2599;1774195204270,023264;1000;989;24368;20668;20668;20446
2600;1774195204370,021832;1000;989;24334;20668;20671;20446
2601;1774195204470,021888;1000;989;24362;20671;20671;20451
2602;1774195204570,022968;1000;989;24284;20671;20674;20451
2603;1774195204670,033232;1000;989;24329;20674;20674;20454
2604;1774195204770,016112;1000;989;24309;20674;20671;20448
2605;1774195204870,015624;1000;989;24435;20671;20666;20446
2606;1774195204970,014776;1000;989;24469;20666;20663;20446
2607;1774195205070,016856;1000;989;24448;20663;20668;20446
2608;1774195205170,021472;1000;989;24446;20668;20668;20451
2609;1774195205270,014696;1000;990;24344;20668;20668;20454
2610;1774195205370,030976;1000;990;24322;20668;20671;20457
2611;1774195205470,038536;1000;990;24311;20671;20668;20457
2612;1774195205570,016368;1000;990;24343;20668;20668;20451
2613;1774195205670,028256;1000;990;24465;20668;20668;20463
2614;1774195205770,017096;1000;990;24262;20668;20671;20457
2615;1774195205870,022072;1000;990;24413;20671;20671;20457
2616;1774195205970,021280;1000;990;24419;20671;20671;20463
2617;1774195206070,023448;1000;990;24328;20671;20674;20463
2618;1774195206170,026184;1000;990;24365;20674;20677;20460
2619;1774195206270,024776;1000;990;24440;20677;20677;20460
2620;1774195206370,025248;1000;990;24441;20677;20677;20460
2621;1774195206470,013528;1000;990;24443;20677;20677;20460
2622;1774195206570,016280;1000;990;24446;20677;20674;20460
2623;1774195206670,021240;1000;990;24444;20674;20671;20463
2624;1774195206770,017152;1000;990;24394;20671;20668;20463
2625;1774195206870,016952;1000;990;24407;20668;20668;20466
2626;1774195206970,016496;1000;990;24371;20668;20668;20466
2627;1774195207070,025416;1000;990;24394;20668;20668;20463
2628;1774195207170,026672;1000;990;24459;20668;20668;20463
2629;1774195207270,027232;1000;990;24456;20668;20668;20463
2630;1774195207370,016304;1000;990;24455;20668;20671;20463
2631;1774195207470,023400;1000;990;24459;20671;20668;20469
2632;1774195207570,049120;1000;990;24360;20668;20666;20469
2633;1774195207670,024464;1000;990;24386;20666;20666;20472
2634;1774195207770,024144;1000;991;24359;20666;20671;20472
2635;1774195207870,025152;1000;990;24397;20671;20668;20472
2636;1774195207970,026432;1000;990;24413;20668;20674;20472
2637;1774195208070,026392;1000;990;24435;20674;20674;20477
2638;1774195208170,022520;1000;990;24350;20674;20674;20480
2639;1774195208270,022136;1000;991;24338;20674;20677;20480
2640;1774195208370,022864;1000;990;24382;20677;20680;20475
2641;1774195208470,023776;1000;990;24509;20680;20683;20475
2642;1774195208570,024032;1000;990;24503;20683;20683;20480
2643;1774195208670,022760;1000;990;24401;20683;20680;20480
2644;1774195208770,030504;1000;990;24423;20680;20680;20486
2645;1774195208870,015584;1000;991;24345;20680;20677;20486
2646;1774195208970,021592;1000;991;24382;20677;20677;20483
2647;1774195209070,016120;1000;991;24459;20677;20674;20480
2648;1774195209170,022608;1000;991;24508;20674;20677;20486
2649;1774195209270,024040;1000;991;24406;20677;20677;20486
2650;1774195209370,030288;1000;991;24429;20677;20677;20483
2651;1774195209470,016832;1000;991;24493;20677;20677;20483
2652;1774195209570,014224;1000;991;24490;20677;20677;20483
2653;1774195209670,016000;1000;991;24489;20677;20677;20483
2654;1774195209770,026560;1000;991;24489;20677;20677;20486
2655;1774195209870,020936;1000;991;24442;20677;20674;20483
2656;1774195209970,021712;1000;991;24501;20674;20674;20480
2657;1774195210070,020848;1000;991;24546;20674;20677;20480
2658;1774195210170,026312;1000;990;24535;20677;20677;20480
2659;1774195210270,015968;1000;990;24525;20677;20671;20489
2660;1774195210370,015224;1000;991;24367;20671;20671;20492
2661;1774195210470,027328;1000;991;24360;20671;20666;20492
2662;1774195210570,023056;1000;992;24393;20666;20645;20492
2663;1774195210670,025960;1000;993;24392;20645;20645;20492
2664;1774195210770,015944;1000;993;24412;20645;20616;20492
2665;1774195210870,024592;1000;994;24384;20616;20599;20492
2666;1774195210970,016992;1000;995;24368;20599;20596;20492
2667;1774195211070,015776;1000;995;24370;20596;20596;20498
2668;1774195211170,296816;1000;995;24279;20596;20608;20486
2669;1774195211270,025856;1000;994;24520;20608;20608;20489
2670;1774195211370,026424;1000;994;24436;20608;20599;20489
2671;1774195211470,016032;1000;995;24415;20599;20599;20483
2672;1774195211570,026480;1000;994;24506;20599;20582;20480
2673;1774195211670,014472;1000;995;24497;20582;20558;20475
2674;1774195211770,024624;1000;996;24525;20558;20532;20475
2675;1774195211870,016776;1000;997;24435;20532;20532;20477
2676;1774195211970,021264;1000;997;24353;20532;20503;20475
2677;1774195212070,017208;1000;999;24351;20503;20480;20472
2678;1774195212170,024968;1000;1000;24346;20480;20463;20472
2679;1774195212270,014232;1000;1000;24293;20463;20463;20466
2680;1774195212370,021216;1000;1000;24370;20463;20448;20457
2681;1774195212470,022912;1000;1000;24453;20448;20437;20451
2682;1774195212570,023624;1000;1001;24461;20437;20417;20451
2683;1774195212670,027608;1000;1002;24356;20417;20417;20446
2684;1774195212770,024016;1000;1001;24402;20417;20396;20443
2685;1774195212870,023576;1000;1002;24358;20396;20373;20443
2686;1774195212970,016224;1000;1003;24269;20373;20341;20443
2687;1774195213070,021328;1000;1005;24185;20341;20312;20437
2688;1774195213170,026448;1000;1006;24214;20312;20312;20428
2689;1774195213270,022744;1000;1006;24311;20312;20275;20420
2690;1774195213370,023088;1000;1007;24327;20275;20243;20411
2691;1774195213470,021432;1000;1008;24331;20243;20214;20411
2692;1774195213570,023944;1000;1010;24184;20214;20214;20405
2693;1774195213670,026312;1000;1009;24208;20214;20182;20399
2694;1774195213770,037440;1000;1011;24181;20182;20159;20394
2695;1774195213870,025184;1000;1012;24163;20159;20136;20394
2696;1774195213970,016680;1000;1013;24046;20136;20136;20379
2697;1774195214070,022104;1000;1012;24229;20136;20107;20373
2698;1774195214170,017320;1000;1013;24173;20107;20078;20353
2699;1774195214270,016512;1000;1014;24364;20078;20052;20353
2700;1774195214370,031368;1000;1015;24155;20052;20052;20344
2701;1774195214470,026896;1000;1015;24185;20052;20038;20333
2702;1774195214570,027696;1000;1015;24235;20038;20035;20321
2703;1774195214670,015816;1000;1014;24284;20035;20032;20321
2704;1774195214770,023688;1000;1014;24129;20032;20032;20312
2705;1774195214870,025856;1000;1014;24172;20032;20020;20307
2706;1774195214970,026280;1000;1014;24140;20020;20003;20292
2707;1774195215070,015200;1000;1014;24250;20003;19986;20292
2708;1774195215170,017056;1000;1015;24083;19986;19986;20284
2709;1774195215270,028656;1000;1015;24131;19986;19965;20272
2710;1774195215370,016840;1000;1015;24186;19965;19954;20258
2711;1774195215470,024784;1000;1015;24279;19954;19948;20249
2712;1774195215570,015856;1000;1015;24254;19948;19951;20249
2713;1774195215670,015712;1000;1015;24108;19951;19951;20237
2714;1774195215770,014328;1000;1014;24199;19951;19954;20229
2715;1774195215870,017096;1000;1014;24221;19954;19957;20223
2716;1774195215970,016760;1000;1013;24193;19957;19962;20223
2717;1774195216070,014864;1000;1013;24087;19962;19962;20214
2718;1774195216170,015568;1000;1013;24154;19962;19968;20208
2719;1774195216270,027160;1000;1012;24163;19968;19974;20197
2720;1774195216370,023184;1000;1011;24270;19974;19977;20197
2721;1774195216470,016264;1000;1011;24154;19977;19977;20185
2722;1774195216570,023288;1000;1010;24265;19977;19986;20177
2723;1774195216670,026112;1000;1010;24310;19986;20000;20168
2724;1774195216770,021312;1000;1008;24357;20000;20017;20168
2725;1774195216870,016744;1000;1008;24259;20017;20017;20159
2726;1774195216970,026304;1000;1007;24322;20017;20032;20156
2727;1774195217070,016088;1000;1006;24293;20032;20052;20150
2728;1774195217170,022056;1000;1005;24338;20052;20069;20150
2729;1774195217270,024672;1000;1004;24281;20069;20069;20150
2730;1774195217370,023672;1000;1004;24227;20069;20090;20142
2731;1774195217470,024008;1000;1003;24363;20090;20113;20136
2732;1774195217570,025128;1000;1001;24425;20113;20130;20130
2733;1774195217670,025352;1000;1000;24473;20130;20153;20130
2734;1774195217770,016352;1000;999;24429;20153;20153;20122
2735;1774195217870,021160;1000;998;24522;20153;20174;20119
2736;1774195217970,025832;1000;997;24522;20174;20197;20119
2737;1774195218070,015984;1000;996;24490;20197;20217;20119
2738;1774195218170,016128;1000;995;24477;20217;20217;20116
2739;1774195218270,025048;1000;995;24497;20217;20243;20119
2740;1774195218370,022992;1000;994;24454;20243;20266;20122
2741;1774195218470,023904;1000;993;24433;20266;20286;20122
2742;1774195218570,014464;1000;992;24473;20286;20286;20124
2743;1774195218670,028152;1000;992;24433;20286;20307;20124
2744;1774195218770,025312;1000;991;24483;20307;20321;20127
2745;1774195218870,064512;1000;990;24470;20321;20341;20127
2746;1774195218970,027440;1000;989;24524;20341;20341;20124
2747;1774195219070,026784;1000;989;24590;20341;20356;20130
2748;1774195219170,021032;1000;989;24513;20356;20373;20133
2749;1774195219270,015920;1000;988;24519;20373;20385;20133
2750;1774195219370,025776;1000;988;24570;20385;20385;20133
2751;1774195219470,022456;1000;988;24594;20385;20399;20142
2752;1774195219570,023376;1000;987;24488;20399;20414;20139
2753;1774195219670,023408;1000;987;24612;20414;20428;20139
2754;1774195219770,021856;1000;986;24657;20428;20431;20139
2755;1774195219870,024048;1000;986;24678;20431;20431;20142
2756;1774195219970,022464;1000;986;24643;20431;20443;20145
2757;1774195220070,026256;1000;985;24636;20443;20451;20148
2758;1774195220170,016952;1000;985;24632;20451;20463;20148
2759;1774195220270,017304;1000;985;24685;20463;20463;20148
2760;1774195220370,022024;1000;985;24711;20463;20472;20150
2761;1774195220470,021552;1000;984;24694;20472;20480;20150
2762;1774195220570,014336;1000;984;24734;20480;20489;20150
2763;1774195220670,014728;1000;983;24767;20489;20489;20156
2764;1774195220770,028504;1000;984;24686;20489;20495;20159
2765;1774195220870,058616;1000;984;24686;20495;20506;20165
2766;1774195220970,015184;1000;983;24649;20506;20512;20165
2767;1774195221070,023616;1000;983;24716;20512;20512;20171
2768;1774195221170,021744;1000;983;24660;20512;20518;20174
2769;1774195221270,021856;1000;983;24678;20518;20530;20174
2770;1774195221370,015120;1000;983;24748;20530;20527;20174
2771;1774195221470,022096;1000;983;24781;20527;20527;20177
2772;1774195221570,015264;1000;983;24759;20527;20530;20182
2773;1774195221670,015608;1000;983;24701;20530;20532;20188
2774;1774195221770,026368;1000;983;24661;20532;20541;20191
2775;1774195221870,021192;1000;983;24691;20541;20544;20191
2776;1774195221970,017056;1000;983;24754;20544;20544;20194
2777;1774195222070,015568;1000;983;24746;20544;20547;20197
2778;1774195222170,030144;1000;983;24745;20547;20553;20200
2779;1774195222270,025064;1000;983;24750;20553;20556;20200
2780;1774195222370,030032;1000;983;24800;20556;20556;20200
2781;1774195222470,015928;1000;983;24831;20556;20558;20203
2782;1774195222570,015376;1000;983;24810;20558;20564;20205
2783;1774195222670,016216;1000;983;24801;20564;20567;20205
2784;1774195222770,026272;1000;982;24842;20567;20567;20208
2785;1774195222870,021184;1000;983;24819;20567;20567;20208
2786;1774195222970,025120;1000;983;24852;20567;20573;20214
2787;1774195223070,022416;1000;983;24788;20573;20576;20214
2788;1774195223170,025752;1000;982;24838;20576;20576;20220
2789;1774195223270,017304;1000;983;24774;20576;20576;20226
2790;1774195223370,027288;1000;983;24730;20576;20582;20234
2791;1774195223470,031224;1000;983;24658;20582;20584;20234
2792;1774195223570,026608;1000;983;24750;20584;20584;20240
2793;1774195223670,026024;1000;983;24713;20584;20587;20243
2794;1774195223770,016824;1000;983;24739;20587;20596;20240
2795;1774195223870,022872;1000;983;24862;20596;20593;20240
2796;1774195223970,073272;1000;983;24886;20593;20590;20240
2797;1774195224070,023048;1000;983;24902;20590;20590;20240
2798;1774195224170,025264;1000;983;24917;20590;20593;20246
2799;1774195224270,023936;1000;983;24837;20593;20596;20252
2800;1774195224370,031224;1000;983;24783;20596;20596;20252
2801;1774195224470,026744;1000;983;24838;20596;20596;20260
2802;1774195224570,024744;1000;984;24732;20596;20602;20260
2803;1774195224670,022504;1000;983;24811;20602;20599;20284
2804;1774195224770,022304;1000;985;24470;20599;20599;20284
2805;1774195224870,016032;1000;985;24619;20599;20599;20263
2806;1774195224970,015712;1000;984;25054;20599;20602;20263
2807;1774195225070,015760;1000;984;25025;20602;20602;20252
2808;1774195225170,022184;1000;983;25196;20602;20602;20252
2809;1774195225270,025048;1000;983;25127;20602;20602;20260
2810;1774195225370,015352;1000;983;24938;20602;20605;20266
2811;1774195225470,021936;1000;984;24861;20605;20605;20278
2812;1774195225570,014248;1000;984;24709;20605;20611;20278
2813;1774195225670,014904;1000;984;24803;20611;20611;20286
2814;1774195225770,021800;1000;984;24717;20611;20611;20289
2815;1774195225870,021584;1000;984;24753;20611;20613;20289
2816;1774195225970,025816;1000;984;24828;20613;20616;20286
2817;1774195226070,020912;1000;984;24928;20616;20619;20286
2818;1774195226170,026640;1000;984;24952;20619;20619;20289
2819;1774195226270,021320;1000;984;24918;20619;20622;20292
2820;1774195226370,022568;1000;984;24899;20622;20625;20298
2821;1774195226470,027024;1000;984;24840;20625;20628;20298
2822;1774195226570,026736;1000;984;24896;20628;20628;20301
2823;1774195226670,029832;1000;984;24883;20628;20625;20301
2824;1774195226770,063072;1000;984;24919;20625;20631;20304
2825;1774195226870,022360;1000;984;24907;20631;20631;20304
2826;1774195226970,023432;1000;984;24941;20631;20631;20301
2827;1774195227070,016664;1000;984;25013;20631;20634;20310
2828;1774195227170,016352;1000;984;24876;20634;20637;20312
2829;1774195227270,026208;1000;984;24878;20637;20637;20312
2830;1774195227370,030752;1000;984;24925;20637;20637;20315
2831;1774195227470,016368;1000;984;24909;20637;20639;20318
2832;1774195227570,014840;1000;984;24903;20639;20637;20318
2833;1774195227670,027552;1000;985;24939;20637;20642;20318
2834;1774195227770,016664;1000;984;24976;20642;20642;20324
2835;1774195227870,046624;1000;985;24900;20642;20642;20318
2836;1774195227970,027440;1000;984;25039;20642;20645;20315
2837;1774195228070,022944;1000;984;25093;20645;20642;20312
2838;1774195228170,016416;1000;984;25125;20642;20645;20312
2839;1774195228270,021016;1000;984;25108;20645;20645;20318
2840;1774195228370,026472;1000;984;24999;20645;20645;20324
2841;1774195228470,023664;1000;984;24925;20645;20642;20330
2842;1774195228570,014256;1000;985;24870;20642;20645;20330
2843;1774195228670,022832;1000;985;24934;20645;20645;20333
